stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
840244,,Howard,,-25.317213,152.562195,,,0,
840245,,Oleander Avenue,,-25.29591,152.858734,,,0,
840246,,Madeleine Street,,-25.298382,152.870544,,,0,
840247,,Jensen Drive,,-25.305113,152.829666,,,0,
840248,,Urraween,,-25.307163,152.827957,,,0,
840249,,Aimee Drive,,-25.301979,152.898285,,,0,
840250,,Southerden Street,,-25.292425,152.873978,,,0,
840251,,Fairway Drive,,-25.287636,152.819046,,,0,
840252,,Wattlebird Lane,,-25.283152,152.813705,,,0,
840253,,Hervey Bay Industrial Estate,,-25.298338,152.805145,,,0,
840254,,Dundowran Hal,,-25.295113,152.767105,,,0,
840255,,Bellevue Hill,,-25.290672,152.758636,,,0,
840256,,Craignish Shops,,-25.282261,152.748184,,,0,
840257,,McCarthy Drive,,-25.289631,152.734711,,,0,
840258,,Glenco Drive,,-25.281292,152.735321,,,0,
840259,,Hamilton Drive,,-25.276119,152.727417,,,0,
840260,,Straits Outlook,,-25.27837,152.738495,,,0,
840261,,Homebush Road,,-25.274767,152.747314,,,0,
840262,,Meadow Drive,,-25.270157,152.748093,,,0,
840263,,Panorama Drive,,-25.280008,152.761475,,,0,
840264,,Ansons Road,,-25.283865,152.768097,,,0,
840265,,Burrum Heads Bowls Club,,-25.203388,152.610901,,,0,
840267,,Riverview Drive,,-25.186172,152.607193,,,0,
840268,,Ross Street,,-25.186306,152.610123,,,0,
840270,,Burrum Street (Shops),,-25.183983,152.611298,,,0,
840271,,Burrum Street,,-25.185013,152.615219,,,0,
840272,,Howard Street,,-25.185833,152.614365,,,0,
840273,,Burrum Heads Road 840273,,-25.268251,152.655106,,,0,
840274,,Burrum Heads Road 840274,,-25.267603,152.661636,,,0,
840275,,Toogoom Road,,-25.249176,152.665726,,,0,
840276,,Lorikeet Avenue,,-25.246944,152.669678,,,0,
840277,,Kingfisher Parade,,-25.249077,152.679825,,,0,
840278,,Desmond Drive,,-25.253019,152.684769,,,0,
840279,,Coles Street,,-25.260309,152.694412,,,0,
840280,,Karkeets Road,,-25.261663,152.701172,,,0,
840281,,Doolong Street,,-25.304783,152.838608,,,0,
840283,,Ann Street,,-25.283716,152.882202,,,0,
840284,,Jonwest Close,,-25.286148,152.880981,,,0,
840285,,Truro Street,,-25.286863,152.876953,,,0,
840286,,Torquay State School,,-25.286936,152.865417,,,0,
840287,,Pulgul Street,,-25.295004,152.902359,,,0,
840288,,Torquay / Totness,,-25.286594,152.865921,,,0,
840289,,Cypress / Ann,,-25.282957,152.883057,,,0,
840290,,Cypress Street,,-25.282066,152.891846,,,0,
840291,,Hervey Bay Hospital (Nissen),,-25.300091,152.822525,,,0,
840293,,Gumtree Drive,,-25.29044,152.824219,,,0,
840294,,Fairway Drive,,-25.287725,152.818649,,,0,
840295,,Sunrise Crescent,,-25.188568,152.610672,,,0,
840296,,Ross / Burrum,,-25.185102,152.610077,,,0,
840297,,Karkeets Road,,-25.261856,152.701141,,,0,
840298,,Coles Street,,-25.260414,152.694611,,,0,
840299,,Jappeson Road,,-25.256586,152.690308,,,0,
840300,,Desmond Drive,,-25.253206,152.684616,,,0,
840301,,Kingfisher Parade,,-25.249107,152.679626,,,0,
840302,,Lorikeet Avenue,,-25.247019,152.669785,,,0,
840303,,Toogoom Road,,-25.249243,152.665909,,,0,
840304,,Burrum Heads Road 840304,,-25.26779,152.661835,,,0,
840305,,Burrum Heads Road 840305,,-25.268427,152.655243,,,0,
840306,,Gumtree Avenue,,-25.290524,152.82373,,,0,
